stock_code,company_name,total_assets,total_liabilities,accounts_receivable,revenue,net_income,total_equity,debt_to_asset,receivable_to_asset,roe,revenue_growth,risk_level,risk_score
600301,600301,2139357541.67,1803636738.61,718251743.91,4630937584.04,1063049021.29,3998209900.62,0.8430740086587238,0.33573244767180277,0.26588124378491323,0.5840051816076064,High,56.19844854085789
600302,600302,940536770.95,397044403.43,243065736.7,446351660.77,-165447424.92,652839156.66,0.42214660361333955,0.2584329972069977,-0.2534275452570094,-0.11949223254637326,Low,55.320145364038865
600303,600303,1150048486.1,1464426210.44,254301924.83,1475447726.88,-347727125.61,1341313880.53,1.2733604088346795,0.22112278560739548,-0.25924366448261976,0.0819885352301166,Extreme,77.90899655292411
600307,600307,9022030734.11,29066189459.29,4829914943.04,34841720668.83,-2617152929.07,7559374278.3,3.221690361727337,0.5353467623180801,-0.3462129050261237,-0.11686317676147735,Extreme,100.0
600308,600308,6123407617.0,4873880684.95,1991617383.99,13046088493.13,18675885.04,9141115922.74,0.7959425518920178,0.3252465797737861,0.0020430640195187467,-0.018448795018111468,High,67.14285240079833
600309,600309,69990431437.26,126082780126.36,24107312714.47,182069119160.94,14791313747.02,94625896066.69,1.8014288173002857,0.34443726405773045,0.1563135923869661,0.03825357949313429,Extreme,93.36342051584634
600310,600310,3887486251.02,9034894991.25,203657901.83,3931633998.09,204798089.52,2994831409.07,2.324096963398757,0.052388069996791416,0.06838384588186117,-0.7647954519534085,Extreme,100.0
600313,600313,3767352650.28,1810507848.74,990469152.28,5563002957.98,88150453.62,1909923713.07,0.4805782778539296,0.26290853132806286,0.04615391338238714,-0.17716462886179982,Low,56.607860072877784
600315,600315,5261900533.94,2682294048.7,673111635.38,5678512025.49,-833092522.2,6691750870.12,0.5097576496170586,0.1279217710479959,-0.12449544795816056,-0.13930639763728211,Medium,54.88383774108448
600318,600318,1818608151.4,1364479677.98,28602.05,313846909.57,94126946.0,1060476921.18,0.7502878929304242,1.5727439678515452e-05,0.08875907067856253,-0.0651421899413808,High,55.94147510635443
600319,600319,434287229.91,1565124312.98,117022784.34,910416019.35,-98749817.64,546846210.24,3.6038920907353185,0.2694594182846485,-0.1805806016222745,0.10373483870579567,Extreme,100.0
600320,600320,46943756227.0,46991516396.0,24554584666.0,34456420181.0,779944769.0,15867533500.0,1.0010173912962792,0.5230639096553009,0.04915349754894168,0.04624978526748692,Extreme,76.41578418887248
600322,600322,11970403105.64,8386813637.81,9252079891.58,2711607998.09,-230925752.05,16913745.56,0.7006291737876774,0.7729129762740213,-13.653140945677087,-0.11185065497943539,High,76.4602061702752
600323,600323,10943098916.82,10396588702.52,225553851.64,11886247107.45,1684092595.19,13402321274.8,0.9500589167242206,0.020611515381014633,0.1256567844226023,-0.0522308251626562,High,61.39794402731349
600325,600325,349034079403.97,175002128515.4,247950142099.85,59992367667.72,1404559755.51,19744432605.09,0.5013898035809092,0.7103894912590297,0.07113700269856894,-0.1684462879710447,Medium,67.70746920114925
600326,600326,7074587989.6,5467555323.71,432103889.81,3138195862.88,-137408942.47,3844757618.93,0.7728443453876863,0.06107831161973169,-0.03573929908961103,-0.2339653023700771,High,62.05194117582465
600327,600327,1001593931.59,1634497007.08,229833575.74,3642503794.2,68874108.46,3357239988.47,1.631895876690552,0.22946781973323876,0.020515098323783548,0.03077230089997101,Extreme,88.87297132695323
600328,600328,4483078568.48,5005724922.42,903129791.12,12892522230.94,688852403.17,12164115465.85,1.1165820196894753,0.20145303664089223,0.056629880331530096,-0.19926123159062675,Extreme,74.11065181432458
600329,600329,6608063528.22,2817836829.2,1285687777.55,7306736058.69,2215218478.74,7843592378.84,0.4264239920161655,0.19456347113786343,0.28242396745604614,-0.11135259853538461,Low,46.709733337884245
600330,600330,5912383213.59,3200834032.6,1249562631.37,3071094274.91,81253816.91,7980044369.7,0.5413779717868547,0.21134669155033767,0.010182125956406761,-0.16594367847248792,Medium,57.929890078178786
600331,600331,1108062251.61,1829145516.94,397154761.38,3409295468.66,36113834.81,389845649.25,1.6507606086952928,0.3584227878920515,0.09263623918716851,0.12679460427966652,Extreme,89.8995359356842
600332,600332,57762228309.37,38915689355.57,12811902453.79,74992820473.56,3000731343.31,35904527868.59,0.6737220930456594,0.22180415868256412,0.08357529040049291,-0.006920224134086932,Medium,58.73658673976242
600333,600333,1611271644.38,3733246007.36,457652226.88,2304345840.49,-33521279.32,1929737967.28,2.3169563123519827,0.28403170159188124,-0.017370896924025825,-0.0017730334743798009,Extreme,100.0
600335,600335,29378886235.54,22977670619.28,8347555132.85,42024718277.23,400078563.92,11395403847.68,0.7821151024943767,0.28413449937907653,0.03510876571535043,-0.034354954845076655,High,65.03264596487523
600336,600336,5133105948.86,4666642822.62,1540525063.74,7816074375.1,-47781797.25,2440805705.67,0.9091265345217362,0.3001155789667914,-0.019576239574908696,-0.1599021584057159,High,71.37570709387903
600337,600337,2707348374.66,3411449130.81,1860312722.23,3394556170.31,-861243968.31,2746318141.35,1.2600702453885064,0.6871345925193783,-0.31359948992895653,-0.1882955529880369,Extreme,91.86342770452002
600338,600338,879532989.78,2388167735.0,171416755.21,1639478160.58,216138822.59,3674953661.58,2.71526794645572,0.1948951968849707,0.058814026650086754,0.11643057559184823,Extreme,100.0
600340,600340,263168804631.32,139950229050.34,74736154568.97,23765486138.19,-5537879435.67,4094970997.05,0.5317888237034777,0.2839856140003745,-1.352361088676688,-0.33812989631411416,Medium,61.43460402425483
600343,600343,1634555253.15,1192254538.03,498624695.86,925472687.82,-198044783.29,1463037355.5,0.7294060789516725,0.3050522121531747,-0.13536550009846962,0.02791448472524203,High,64.22934282512712
600345,600345,2049039293.44,1039773139.16,296944803.18,923625498.84,170675644.77,3533504967.48,0.5074442166574521,0.14491903797583036,0.048302081457584946,0.32778091445155305,Medium,49.36094126816417
600346,600346,73269556146.66,130879306067.05,24251461292.33,236400576222.39,7053006882.53,63399177245.12,1.7862713103526306,0.3309896028820902,0.11124760902276358,0.0065333008057685375,Extreme,94.0163561490044
600348,600348,15306539245.6,22208866571.54,801667656.3,25060196423.43,2603736975.68,33277589256.26,1.4509397725500972,0.05237419402497834,0.07824295671268312,-0.12125490269878463,Extreme,79.09402313629813
600350,600350,24269826264.56,37239810201.83,896442689.56,28494275610.16,4051499759.6,43287650068.96,1.5344077784441914,0.03693651037251263,0.09359481868721682,0.07340682695592618,Extreme,78.88170737589888
600351,600351,1559311767.72,582015284.21,413048735.41,2686037568.67,223915500.69,2892638654.66,0.37325138965699795,0.26489169386180744,0.07740873556027307,-0.07688856946510401,Low,51.653501341899336
600352,600352,52313264988.99,30547709931.28,28832520191.43,15883856648.85,2354857395.22,34280402044.22,0.5839381261656897,0.5511512270835739,0.0686939841657152,0.0379498884850307,Medium,64.20007597306684
600353,600353,2131185405.02,1030634240.24,426790444.08,1586464127.8,91416732.98,1816820377.21,0.48359670529478316,0.20025965036861482,0.050316880043135635,0.20479319055541392,Low,51.20853851142634
600354,600354,1435235916.36,1039219028.73,518875529.78,1155927318.74,117005536.56,651749893.28,0.7240754059204668,0.3615262995201205,0.17952521015562783,-0.0015850389532656689,High,61.28813980125898
600355,600355,110791356.25,123290951.77,43089543.3,142496116.46,-42060135.61,132499070.65,1.1128210353503998,0.3889251360256726,-0.3174372122284769,0.010879083998308007,Extreme,77.99896862117072
600356,600356,1987053518.58,564481197.55,748388571.94,2773511423.67,132145545.6,2573211898.28,0.2840795138489238,0.37663231762112676,0.05135431935797025,0.04736590301098775,Low,51.18067634193675
600358,600358,284607893.56,293981612.99,26160264.35,364730264.61,-66135663.67,84692180.24,1.0329355567505505,0.09191686155565108,-0.7808945699896415,-0.3283212730282948,Extreme,71.56920097169075
600359,600359,766388593.36,549645692.2,365921094.58,571820331.65,33305852.78,674453479.9,0.7171892913883856,0.47746156160248826,0.04938198670861362,0.04257257650581645,High,66.79194234894028
600360,600360,3488776455.86,2124617657.2,373211542.69,2057608183.78,135355328.55,3349542886.49,0.6089864696350319,0.1069749086569095,0.0404100897158058,0.18134122288093624,Medium,53.12030233376919
600361,600361,16195732876.65,12860251173.31,3593038193.64,80941533176.44,1004952677.0,10786348719.81,0.7940518203934512,0.22185091721413971,0.09316894002827142,0.11116828403635795,High,60.926921201086664
600362,600362,114995099901.0,86207320389.0,44853329771.0,520928245943.0,7423561010.0,77945429075.0,0.7496608156627232,0.3900455741993747,0.09524049194542202,-0.0018476337569934187,High,64.87842786380045
600363,600363,4039877910.19,2711967790.91,665615891.62,3104397590.88,288323792.96,4152294656.58,0.671299443002834,0.1647613879471658,0.06943721888886259,-0.04174811298667497,Medium,57.93956864640935
600365,600365,662724662.84,525196850.92,227410426.71,869453830.49,-49899030.53,287777857.21,0.7924812223968749,0.3431446563878718,-0.1733942667228466,0.01221345507460264,High,67.23091853085701
600366,600366,5616925789.48,2690798094.39,1400997916.45,5041454741.96,95717030.93,5894583538.05,0.4790517438257106,0.24942432372418807,0.01623813290831134,-0.06108155226253014,Low,55.81202260779354
600367,600367,1789929751.13,487202786.09,361810139.21,2197175458.22,99174675.29,2394122448.64,0.27219100960941295,0.2021365022742293,0.04142422846681754,0.00014704660962953453,Low,47.18206666737139
600368,600368,945582910.03,1096861268.18,130031667.7,1823013143.58,694149505.79,6870257555.58,1.1599842346401974,0.13751482426419337,0.10103689711402654,0.116125987255237,Extreme,69.55021534540772
600370,600370,8179831757.69,7797046669.52,1822722788.52,24137151589.68,-487474353.52,5770682212.28,0.9532037944655603,0.22283132985057147,-0.08447430227272879,0.028018737657586997,High,68.88670970365523
600372,600372,59493346401.19,35101171692.43,15647914279.06,23879725151.63,1193586445.0,37454480816.45,0.5900016357413692,0.26301956816379396,0.03186765425609043,-0.17675767906452558,Medium,60.24642371057892
600373,600373,20454190857.13,11323504894.61,1152244678.07,9304036681.97,783228215.37,17871746655.05,0.5536031698199789,0.0563329386196837,0.043824939469398985,-0.0773124509085392,Medium,52.69391958244188
600376,600376,181449354650.33,78514651368.49,109272844840.87,24213068048.89,-9419348710.0,13571577761.64,0.43270835280618736,0.6022222842922151,-0.6940496437064042,-0.4930573181175161,Low,67.96738087266615
600377,600377,8393695629.27,16186507091.14,1999541489.81,23198204414.58,5170407061.54,38596795651.66,1.9284124426307963,0.23821944208190213,0.1339594900106073,0.5270003159171729,Extreme,90.18886892153452
600378,600378,12879166722.04,9303734801.53,1646786566.22,13966309043.97,1104966451.63,17118862583.15,0.7223863936483254,0.12786437211049292,0.06454672127093376,0.7786085422893689,High,50.46844765754505
600379,600379,1403640718.26,922124248.11,222960467.28,1464198681.28,93084777.27,752322529.92,0.6569517655864929,0.15884439969537878,0.12372988122514209,0.08505854266406311,Medium,54.73583050271007
600380,600380,23005860977.31,9270783051.69,2621343117.5,15619480306.89,2982745987.6,14534719589.34,0.40297483588349503,0.11394240450663216,0.2052152412893878,-0.06168739821382364,Low,45.424298139074196
600382,600382,2004540838.36,437363638.88,61472280.32,429862361.68,4579557.14,2768216515.59,0.21818644475102128,0.03066651431770933,0.0016543348810358289,-0.3700427560416999,Low,45.97132538886447
600383,600383,199438148862.55,142609720239.87,83783706514.57,75343746673.02,-7819666248.28,59039922204.51,0.7150573802114191,0.420098697227242,-0.13244709607159108,-0.23216826495508627,High,69.27587148657449
600386,600386,1939223347.15,1636717424.71,440289088.55,4517988496.4,39593970.34,1767983051.84,0.8440066623142811,0.22704403244581162,0.022394994283906296,-0.06512383658794557,High,66.08766418935552
600387,600387,1686364977.34,808947609.66,495540507.8,1482763229.8,-305095142.85,2584187913.61,0.47969900972208246,0.29385128039224606,-0.1180622899918277,-0.3032394099118129,Low,59.76964640058676
600388,600388,15743852083.56,13159291081.97,5127848428.97,10019424016.14,822789366.29,10173175507.22,0.8358368086874468,0.3257048149178553,0.0808783221822978,-0.08686185576167113,High,67.06438513662906
600389,600389,4075596093.21,3407786482.02,928705464.63,5431591346.96,227783555.6,3718441923.98,0.8361443097115094,0.22786984857926335,0.061257795672708525,0.06801330164952485,High,63.56949759751391
600390,600390,97371230871.46,84465022340.75,296451713.74,7982315299.43,720959818.96,52032277744.45,0.867453575196687,0.0030445513637528793,0.013856011118731025,-0.1835019723852288,High,62.58834048587844
600391,600391,5822183147.62,4687119393.59,2906455054.66,3850481023.86,135949861.86,1658786516.34,0.805044993389809,0.4992036459464702,0.08195741918614348,-0.14770660215196169,High,71.05957149222205
600392,600392,9383322941.3,5197716485.84,4455869224.35,11371025717.4,234255627.69,8733639307.82,0.5539313224489628,0.4748711359744236,0.026822223752731602,-0.36394576405357715,Medium,66.45862011954695
600395,600395,6283151496.79,12903146040.54,926026591.26,8899734911.61,111972572.33,10422486265.65,2.0536105244529104,0.1473825025121705,0.010743364824479028,-0.0535586095579285,Extreme,100.0
600396,600396,2098375362.83,5529072621.62,146540765.05,4454140716.5,102942883.84,1329601664.56,2.6349302034137247,0.06983534387878344,0.07742385301094408,-0.2901681277889907,Extreme,100.0
600397,600397,1677669890.12,4718671182.6,51426589.05,5404331256.52,-273427469.83,236885739.48,2.812633886075457,0.03065358051238648,-1.1542588862892913,-0.21343528881255946,Extreme,100.0
600399,600399,6431771973.85,4419099751.17,3049119922.23,8483918806.35,111683238.56,6349882185.48,0.6870734486758813,0.4740715209785064,0.01758823790705617,-0.010573944512154964,Medium,67.13002498218424
600400,600400,2121394657.94,1510973485.94,307284316.45,1959074407.04,-237135932.93,2543690118.74,0.7122547802619833,0.14485014153301926,-0.09322516574757296,-0.15931583123251908,High,61.58205525851017
600403,600403,5457543007.55,11540203317.73,185468700.23,4930366039.81,-1045581565.18,5666044137.31,2.1145418921601182,0.03398391913236806,-0.18453466648715486,-0.15202866702565623,Extreme,100.0
600405,600405,987410103.57,1366458431.74,298988520.75,584063700.25,-424438341.92,362833247.24,1.3838813546666613,0.30280075084202734,-1.1697890012798375,-0.3130808275716169,Extreme,87.21726768676669
600406,600406,75299826240.54,39272503458.72,11311576948.17,57417254946.56,8146603659.58,49224415898.92,0.521548394192395,0.15022049203720556,0.16549924485256795,0.11331348789234551,Medium,49.13134812646433
600408,600408,581426835.78,2133912291.9,225285152.05,6675578251.15,-334468443.16,1513398340.1,3.67013037682944,0.38746947713167357,-0.2210048962640593,-0.33286914887751545,Extreme,100.0
600409,600409,7135713861.98,6165599193.78,1625180632.95,21361186328.94,653882699.66,13874471095.95,0.8640479863733193,0.22775305517912808,0.04712847755694776,-0.02549742966579626,High,65.69202832841205
600410,600410,4356856801.87,3387870047.09,802697430.86,4270629476.42,47933411.22,4405332368.59,0.7775949959236433,0.18423773545081296,0.010880770668239474,0.025749196064092008,High,62.40428203663272
600415,600415,9733977029.33,17569158677.16,1357786850.42,15737383922.24,3078248085.69,20503756457.46,1.8049311832379888,0.13948942414069554,0.1501309329379019,0.39272746117340884,Extreme,84.95462316547541
600416,600416,10705330804.3,6089125881.75,2624311966.48,4701214116.55,244110723.69,7480061546.78,0.568793808716699,0.2451406700506532,0.03263485496253493,0.03020971177582813,Medium,57.074362520945655
600418,600418,27691660924.2,30336933742.11,3579269414.29,42202286557.43,-1993516750.29,11359531781.93,1.095525971705015,0.12925441431944024,-0.17549286260734406,-0.06251324950783262,Extreme,71.72227200421477
600419,600419,1687381833.26,1698039959.83,621083878.33,2804338817.18,14899727.92,2412903415.8,1.0063163691583716,0.36807548006492047,0.006175020443186692,0.033286239143342715,Extreme,73.90414017386107
600420,600420,11684104124.22,4343610954.24,2208799259.06,10937525114.43,1332079710.25,13203924172.51,0.3717538724459089,0.18904309954593576,0.10088513784586346,-0.09382035181070746,Low,49.294768733986146
600421,600421,129440381.01,106927285.02,9676905.89,117170329.68,-2019153.98,8217881.19,0.8260736269907862,0.07475955968680596,-0.24570250327505647,-0.04055825303167978,High,62.056780332210536
600422,600422,8555000337.24,5490858868.24,1539790369.7,8401447233.37,751220665.56,5253648545.41,0.6418303508812545,0.17998717814156914,0.14299027791197136,0.09065493755804853,Medium,54.2732836565971
600425,600425,3171856094.72,1836062059.26,642553982.06,4328160001.08,360020077.41,6390635773.62,0.5788604540780975,0.20257980276268564,0.05633556506163788,-0.03600210529677916,Medium,56.38194061783692
600428,600428,6793500516.32,8040181277.29,873278622.06,16780240067.58,1733913767.92,12582296355.48,1.183510806832958,0.12854619204961068,0.13780582804066796,0.3975756537787642,Extreme,66.29807676742466
600429,600429,2268299990.94,2525875580.73,584559413.5,7012384972.71,55652291.36,4943733225.78,1.1135544640562551,0.2577081584600079,0.011257138850007311,-0.10570464764622345,Extreme,75.62495588839991
600433,600433,4623986337.36,3406729601.89,1469405510.98,7588410655.21,152343525.05,4641488151.44,0.7367516582748003,0.31777894737875384,0.03282212947214702,0.02499415528822022,High,63.97652864302698
600436,600436,11328819511.46,2373814467.43,4967131939.5,10787863091.37,2995526614.64,14271727825.79,0.20953767204329615,0.4384509731552658,0.2098923585991372,0.07251239701857039,Low,46.27497155501639
600438,600438,66192918621.75,56538075361.44,12633286216.02,91994404333.54,-8108784071.71,48455869630.76,0.8541408437437058,0.19085555493044679,-0.16734369093981769,-0.3386648602853599,High,68.78226278842594
600439,600439,4196771359.14,2272464473.99,3181884168.5,1239041362.91,-117988446.8,2622599535.5,0.5414792180757905,0.7581742954784246,-0.04498912060453234,0.010997530847291154,Medium,70.08875862076141
600446,600446,4414420850.58,1964031493.33,531079202.89,4693117962.98,-182989028.21,3647916401.79,0.44491260797482657,0.12030552157713345,-0.05016261560166481,-0.245594948737624,Low,53.81096576604938
600448,600448,1903995093.79,2210873824.48,969215135.41,2934386558.27,-56057496.93,1205873257.96,1.1611762192512494,0.5090428744124165,-0.046487055384936214,0.048927935104895556,Extreme,82.07207908679895
600449,600449,5324114352.64,2611711541.01,249018310.19,8653460677.96,231355237.62,7276468435.55,0.49054384786362903,0.04677178093789862,0.031794989515750265,-0.16874065183501452,Low,51.778141739812725
600456,600456,9133552622.19,4420719943.03,3918939349.32,6656790844.41,682990096.76,6954846347.08,0.4840088107983135,0.4290706487855473,0.09820347749979468,-0.03903950176620916,Low,58.18233862375532
600458,600458,12927086550.59,11365277943.46,2134746450.0,20055007406.68,433948696.33,6088516643.59,0.8791832482115841,0.1651374763869411,0.07127330378358444,0.14352602246274562,High,62.28684153680399
600459,600459,12524350438.4,4742991301.25,4330408807.31,47503613644.76,613629498.16,7076773879.46,0.37870158014006533,0.3457591536270695,0.08671034409351844,0.05363215903402068,Low,52.30094605220053
600460,600460,13351023940.07,7184827200.73,3898943000.18,11220869038.95,-23861927.1,12214785178.19,0.5381480276704776,0.29203325660125795,-0.001953528183418768,0.20143727491697547,Medium,56.43089949597602
600461,600461,6463936335.86,8468410882.73,246334503.97,8226716564.4,1337740192.51,9393686969.51,1.3101012204822888,0.038109054788087765,0.1424084277932651,0.022172251848324633,Extreme,71.47382977085599
600463,600463,1570982504.63,1239281482.71,340037510.82,481782873.56,-118853446.9,991562980.76,0.7888575964771023,0.21644894823324978,-0.11986474808579764,-0.06725319456930395,High,64.74948354583735
600467,600467,1405897990.32,2848131887.49,823393050.7,1416060096.58,45805838.12,3407364902.83,2.025845336646174,0.5856705510423167,0.01344318540170317,-0.09447754647162464,Extreme,100.0
600468,600468,2673298038.2,1580993236.76,460369550.81,1962072062.21,-101013340.11,1920051290.53,0.5914017869195473,0.17221033503618574,-0.052609709234442824,-0.03595370390013796,Medium,57.40684902249244
600470,600470,3616130462.61,4150714128.32,1775862972.45,6251024171.7,67216093.43,1832214058.91,1.1478330694197785,0.4910948293519926,0.03668572081036614,-0.09834052016309067,Extreme,81.77862499776491
600475,600475,9999180059.75,10793000726.97,916446043.77,9113324210.05,926748004.42,8817959854.93,1.0793885761108943,0.09165211930316144,0.10509777994757687,-0.13312924945471655,Extreme,68.37680826176361
600476,600476,622558412.65,997718485.96,68034173.04,639119829.76,13192229.08,141380192.25,1.6026102381511205,0.1092815897393528,0.09331030655745907,0.09155172498310803,Extreme,82.56207197424987
600477,600477,10732461290.2,9531655808.05,640861491.86,7946943051.0,162930999.23,5075731722.98,0.8881146225753007,0.05971244382173378,0.032100002151875355,-0.2655399731178336,High,64.98914945018382
600478,600478,2702244317.21,4183418695.65,258628640.71,3938173254.59,46804685.76,2747650588.38,1.5481274838869032,0.09570882953212301,0.01703443878851997,0.0610980381962439,Extreme,82.79970390323473
600479,600479,2728924172.75,1332793102.67,485943576.9,3629804492.14,302608701.01,2462279280.07,0.48839506644367975,0.17807148390286837,0.12289779776784586,-0.04440739492239497,Low,51.475268095909904
600480,600480,12520959649.89,9101311351.02,2072730359.68,18837431917.81,950120480.78,7469170623.87,0.7268860858520504,0.16554085450616476,0.12720562009168754,0.007246663201597,High,57.692496803907474
600481,600481,11960253567.84,18790018956.86,1551762408.03,13037808877.67,-2141039639.33,4773125048.53,1.571038511038311,0.1297432700091362,-0.44856139689643904,-0.4367939345577068,Extreme,89.7426764269548
600482,600482,82617904488.65,46145651741.08,17599269424.78,51696616588.62,2552703003.18,39182505940.77,0.5585429941208382,0.21302004128170277,0.06514904909448054,0.1461951736530691,Medium,53.99111289177501
600483,600483,12092822513.31,4741399695.74,583280201.4,14563285308.71,3482331999.01,25276572915.46,0.39208379106874053,0.04823358655582772,0.13776915132668516,-0.008957755353760186,Low,44.61370216632838
600486,600486,7181950809.61,6628990076.6,1104865027.32,10434772672.8,1202955662.56,10535931053.3,0.9230068893997303,0.15383912485749776,0.1141764934180371,-0.09086476943433155,High,64.59042016232175
600487,600487,47028539799.89,30367835594.46,9040752576.49,59984212421.78,2970360437.52,28534959312.28,0.6457320538480982,0.19223970412347666,0.10409548529623126,0.2595971569201066,Medium,53.97959551692301
600488,600488,1804458969.26,1214995791.88,651915382.71,3215285232.59,208212548.19,3057347087.18,0.6733296863925169,0.3612802473293962,0.06810235876164412,-0.15003103377427968,Medium,64.02964814371211
600489,600489,22747807489.34,15070076515.14,10400624466.18,65556150182.9,4203559477.72,27392842641.1,0.6624847920926923,0.45721436982680225,0.15345466451930087,0.07006626079497487,Medium,61.76787378751855
600490,600490,2870760549.76,1433532255.12,1103088116.72,5132523627.93,-192611031.01,6076056209.0,0.4993562612666686,0.384249434113277,-0.031700008094839534,-0.044841047993581545,Low,60.0353341707678
600491,600491,28646580334.13,27871433273.32,18510508.22,9118795179.23,-615459894.11,10095942527.81,0.9729410264063358,0.0006461681640215282,-0.06096111308227751,0.012729900631348344,High,64.07708598997714
600493,600493,696593602.63,476533135.78,232876323.45,929521310.41,53174057.64,1124084398.3,0.6840906002880901,0.33430729563230527,0.047304328500971424,-0.06627169226243762,Medium,63.36050910955043
600496,600496,21326863734.55,14321403081.79,1588492875.8,18492059122.28,526733539.57,8941482793.9,0.671519416077527,0.07448319150774174,0.05890896976610465,0.12029876690360941,Medium,54.331950356830646
600497,600497,3501822046.42,4808690596.33,2031390969.48,18802634072.1,1276567046.84,16302608557.25,1.3731967337535167,0.580095431050456,0.07830446534719086,-0.1435281544754037,Extreme,90.17595769994116
600498,600498,33611432613.58,26486355709.66,9329225688.68,28548830852.28,710199920.29,13950803035.79,0.7880162685763872,0.27756108452546946,0.05090745804868881,-0.08290326747283151,High,65.13586139393945
600499,600499,13236461100.0,8964407700.0,4794299300.0,12600261900.0,1288455200.0,11478936200.0,0.6772510894169439,0.3622040108590657,0.11224517477499352,0.2995802380639835,Medium,58.57070120397029
600500,600500,14807181762.1,15775245893.88,3988136040.87,52925278984.25,-3088230177.81,12583209953.94,1.0653780136783237,0.2693379540378108,-0.24542467217143005,-0.024819530140710366,Extreme,73.9429845627021
600501,600501,3485749670.88,3054568916.52,624691435.95,2420186439.28,-391138063.95,1833039157.53,0.876301858976825,0.17921293693826632,-0.21338227410103677,-0.3660597842020324,High,69.42997703478173
600502,600502,129691007826.51,129017204323.54,12444190716.69,96501992541.09,2029352009.7,15448307143.48,0.9948045472522554,0.09595261017122189,0.13136403819861217,0.05762775188541603,High,63.382573198028744
600505,600505,490761342.59,849583505.52,23496922.6,1454149472.25,-6572091.02,1212554967.43,1.7311540901659266,0.04787851153066511,-0.005420035541918145,0.03524875153270075,Extreme,87.77909797791742
600506,600506,660259862.71,1062158120.98,117741191.65,2313851288.65,31387579.76,443731534.99,1.608697091809323,0.17832553256643197,0.07073551750318434,0.03349066540241956,Extreme,85.6157564768367
600507,600507,10364646876.6,8913832169.46,1380763867.53,21559524629.92,252103837.7,9296100737.13,0.8600227557761309,0.13321861168732294,0.02711931000199471,-0.18665731343224676,High,65.3197383497396
600509,600509,6980662028.78,10684006256.29,467426214.47,9270806648.09,257073004.36,7451402322.79,1.5305147580905345,0.06696015543266337,0.03449994956972678,-0.024928962307225404,Extreme,81.9762375123617
600510,600510,22321351798.36,10156785372.95,8162892252.38,4812696105.97,311541232.7,10370841358.36,0.4550255497382664,0.36569883070342296,0.030040111687646694,-0.3447642979590044,Low,60.48987744713244
600511,600511,30356823125.08,14855742064.94,4955697408.61,50597449788.57,2129780565.04,17128090785.52,0.48937077518716315,0.16324822225932245,0.12434430618738344,0.018138349844684175,Low,50.47233765896653
600513,600513,1478067504.75,1339770538.48,439316461.57,2160457160.63,106414745.34,1395609544.93,0.9064339309094063,0.2972235436867316,0.07624965430093664,-0.006275306091149602,High,67.78011822283855
600515,600515,21000669820.77,10703637617.93,13797494173.49,4368170552.09,437915052.52,23519272178.33,0.5096807725315471,0.6570025761675494,0.018619413441011267,-0.353977865811962,Medium,69.78978090222948
600516,600516,9336107370.68,2477279816.19,1544825414.07,3872039880.46,141390493.24,16170077933.65,0.2653439723679577,0.1654678285857676,0.008743958676028753,-0.24549714372315015,Low,49.3333873560137
600517,600517,38796818667.91,20792907254.7,1236515463.38,11287850322.18,2056387495.41,21506151258.93,0.5359436151886966,0.03187156849029889,0.09561857306086445,0.0360114454913051,Medium,49.124518886483706
600518,600518,6900107901.54,5893567790.93,2510410246.96,5189137199.65,12082198.72,7174204458.89,0.8541269028002656,0.3638218826113885,0.0016841168646968517,0.06465326486069992,High,69.03071857906826
600520,600520,458523717.97,175810621.37,94869729.78,314375318.84,21871212.6,379549333.51,0.38342754034264115,0.20690255718943434,0.057624162840016584,-0.0493209685067356,Low,50.72799575408203
600521,600521,8483148001.25,5975663102.39,3413419932.83,9547425412.4,1107463116.83,8897779286.94,0.7044157548011045,0.40237656260706867,0.12446511439719732,0.14908502030998702,High,61.589408646180054
600522,600522,41507969978.67,19589768956.15,5718934989.7,48054688251.39,2828941314.26,34994171832.06,0.47195198816556766,0.1377792022264358,0.08084035615520006,0.06633608665944676,Low,49.918669930153456
600523,600523,2354747603.76,978454219.56,387480549.96,2380302652.07,183070540.81,3066267171.3,0.4155240323836107,0.16455290127115155,0.059704693225536475,0.01952643664914724,Low,49.891661806157224
600525,600525,9173377506.07,9380747136.78,2696750624.85,7873968015.98,-1045587361.49,4085937256.22,1.02260559216851,0.2939757600802504,-0.2558990253456066,-0.07215310175170662,Extreme,73.74909278457862
600526,600526,6360691430.82,6127516719.62,601533666.23,4288892642.14,252433710.01,4358468673.52,0.9633412949305827,0.09457048384949751,0.05791798196088184,-0.014734598512576044,High,64.96389738025864
600527,600527,803067316.86,55468640.72,306879845.9,540776172.44,38072353.47,2153304882.41,0.06907097270112156,0.38213464731686847,0.017680893115046975,-0.3408969802652061,Low,49.592442838731245
600528,600528,50596575929.29,35883117260.23,20429719891.79,29003201909.54,1732956571.9,26622603149.37,0.7092005061840068,0.40377672829760364,0.06509343065278006,-0.035380227950404804,High,65.09689990614484
600530,600530,263712731.47,212740750.79,39330546.26,325181890.33,35586216.27,325711012.85,0.806713993685972,0.1491416286227889,0.10925702498855498,0.09737492179903487,High,59.224785683444665
600531,600531,13249081316.46,9359022665.76,9457901247.47,39344538440.86,807448428.41,5508522542.95,0.7063903105593303,0.7138533624757797,0.14658166906177061,0.22395965765121426,High,68.133905075618
