stock_code,cash,total_assets,total_liabilities,current_liabilities,accounts_receivable,total_equity,revenue,net_income,revenue_2023,debt_to_asset,receivable_to_asset,roe,revenue_growth,company_name,risk_level,risk_score
300594,170715831.53,1684311514.46,1130890796.27,375168762.14,224742456.41,839844075.23,880971281.46,-78501215.31,902196410.63,0.6714261504247746,0.1334328326325393,-0.09347117831188084,-0.023526062529087805,300594,Medium,58.713865953847595
300595,758365298.49,3786642193.57,644686687.25,17057242.9,158054167.28,4697006548.89,1813611324.98,621788728.65,1737168463.82,0.1702528663375499,0.04173992661582542,0.13237978746206805,0.0440042878696426,300595,Low,37.40154659027401
300596,1067577159.35,4349657251.07,2818299124.72,859998662.5,1329709896.65,4459356235.31,5686916460.39,414197726.49,5278456143.6,0.647935908979198,0.3057045233444305,0.09288285228488957,0.07738253490753128,300596,Medium,58.984793696789154
300597,334593210.9,1235405837.7,520008934.7,271889140.08,410761006.21,973622258.6,533835253.16,5133056.67,555246899.78,0.4209215456421345,0.3324907440738087,0.005272123377069227,-0.038562388423030676,300597,Low,56.19373577091284
300598,723211623.27,1784824466.78,986453675.92,588520977.48,229528629.93,1544314932.07,1975688187.48,-136008131.73,1877503993.47,0.5526894629025677,0.12860011401798652,-0.08807020440299355,0.05229506533753684,300598,Medium,54.272736084151326
300599,640009819.62,1131647069.24,323459109.96,68164499.3,221453052.27,2003644616.41,1030800484.37,-110664994.67,1291962710.52,0.28583037835040837,0.1956909166200776,-0.055231847885421084,-0.20214378017526932,300599,Low,50.48862206776688
300600,229017179.61,812285308.01,212968422.79,24191271.77,131710597.35,1002837284.33,277551344.67,-39372636.64,196165020.39,0.26218426049308546,0.16214819602323585,-0.039261241335183335,0.4148870380570098,300600,Low,42.770362334803366
300601,432840378.47,6242288938.39,2647146164.79,34102910.54,782767957.21,9661123922.62,2651715620.99,201553722.8,3477438725.18,0.4240665869389806,0.12539758491408284,0.020862347322560856,-0.23745151804141676,300601,Low,52.70989372837164
300602,1181407123.99,4663698467.3,3153298677.82,669828229.08,938509993.84,3897871409.73,5030786389.36,173239836.31,4345940678.81,0.6761369114941022,0.2012372799014471,0.04444472844269639,0.15758284826324936,300602,Medium,57.62809264865934
300603,360764483.63,1180660423.96,649054176.52,133182222.38,133006029.16,1463854184.08,787880115.14,21663823.54,722715994.19,0.5497382340834603,0.11265392356753219,0.014799167687330302,0.09016559959079647,300603,Medium,53.03685992360089
300604,1016649294.95,5094195202.72,2835579874.67,488146460.86,2233865311.33,3293568016.37,3641525979.77,466981530.65,1775054859.92,0.5566296071960429,0.4385119184551953,0.14178590766274285,1.0515005265437936,300604,Medium,49.117038485692596
300605,93204656.36,1129206064.54,725473442.7,237193640.0,194635395.8,489482536.47,227314343.72,-89724120.21,484375177.45,0.6424632894577423,0.1723648162297887,-0.18330402726328748,-0.5307060429547616,300605,Medium,63.89007951902461
300606,147593982.86,614480797.82,382101722.99,145380537.24,186242772.05,662654645.39,492545069.43,-16287723.99,565140268.29,0.6218285816995198,0.3030896534289362,-0.024579506237995197,-0.12845518702756456,300606,Medium,62.51665065698465
300607,822130270.84,4161618903.25,2739545243.77,361926429.36,630049691.29,2796612533.17,2871635739.8,-238952536.44,4552706288.0,0.6582883506297424,0.15139533579058984,-0.0854435620257855,-0.3692464309922555,300607,Medium,62.22599822357957
300608,383645368.65,1512496941.94,579686084.26,421685719.68,274653591.73,1537161289.02,871568940.43,-53812309.24,870493722.55,0.3832643016894085,0.1815895187052189,-0.03500758809396471,0.0012351816585767926,300608,Low,51.02531520172697
300609,275341043.81,597524584.08,185326837.13,10373221.0,40021221.46,1028431606.94,363347380.12,-25587703.15,376249837.53,0.3101576773035122,0.06697836796392252,-0.02488031579089033,-0.03429226041584988,300609,Low,46.32211212236193
300610,55648579.88,1116346404.65,311828965.47,55100073.33,96943568.89,1153019510.94,911285722.95,82018470.13,929758288.83,0.27932993215288354,0.08684004220033656,0.07113363594613796,-0.019868137882637988,300610,Low,43.97123949976785
300611,192932077.4,1200566760.28,739687992.12,255979927.78,286553982.39,1087563324.25,1603541027.92,104558514.25,1376231222.77,0.6161156685259949,0.2386822556399687,0.09614016206560214,0.16516832447129332,300611,Medium,55.395339150426075
300612,120859181.68,620465229.61,236404016.58,30532380.56,74059167.07,479591765.69,683090155.54,-36038678.13,1048922354.91,0.3810109016561561,0.11936070473530107,-0.07514448893456356,-0.34876957065271935,300612,Low,52.90204037459441
300613,1746377677.92,2980964264.52,327816127.98,85839917.68,485657168.3,2759037551.67,1790367370.8,231960085.64,1822382478.27,0.10996982818000521,0.16291948685208454,0.08407282659114167,-0.017567721294375144,300613,Low,40.445938564867475
300614,63370988.51,942324727.65,542207921.54,291023581.1,27844072.99,1283796375.24,452056295.04,-305114864.74,403396603.64,0.5753939227427213,0.029548277969356117,-0.23766608990694504,0.1206249407182045,300614,Medium,51.794275224333504
300615,49491969.12,433412421.81,100991934.27,2561657.79,74548082.31,527192664.55,277150580.64,-18332684.62,616132638.25,0.23301578170796636,0.1720026435760083,-0.034774164840947426,-0.550177082929432,300615,Low,51.79231036993352
300616,1879476868.29,4049737449.65,3975500822.53,1500653566.05,694451235.27,3412568992.53,3788795535.95,-214955220.74,4899829702.06,0.9816687802498367,0.17148055741984414,-0.06298926738493195,-0.22674954716138326,300616,High,71.00457281460504
300617,211314545.13,2848589502.84,669736238.38,57000000.0,243935683.68,2879764077.08,1085039917.46,185678301.4,958438645.23,0.23511153071100038,0.08563384911613268,0.06447691422981865,0.13209115978375335,300617,Low,41.26135769565033
300618,1928356356.39,4567389869.78,2568000590.46,560360681.48,1878785366.36,5542375599.71,5949911320.05,228982218.63,4788752338.57,0.5622468551351616,0.41134771060183145,0.041314814290460807,0.2424763068508867,300618,Medium,58.69346499333025
300619,539283503.28,2505251684.02,2146724588.89,1212851600.56,595400592.36,1553834897.27,1508827454.01,-91019908.52,2251845336.84,0.8568897897896243,0.2376609887772245,-0.05857759320499033,-0.32995955391531123,300619,High,69.94781395227245
300620,906798010.96,1667745750.99,665471038.24,322970314.08,268349845.38,1925186598.91,998873300.12,72488716.19,709898047.71,0.3990242744404931,0.16090572871836328,0.0376528260850359,0.4070658502896025,300620,Low,45.98139229615195
300621,1978765779.25,13515690977.67,13085553277.87,706815666.96,596338272.52,849023638.05,11765584153.54,8261304.39,15528964634.08,0.9681749382617099,0.044121922697496006,0.009730358519786562,-0.24234587232434363,300621,High,67.32849597553748
300622,199335621.73,896015215.32,378125095.12,83134980.72,186463335.97,760633819.81,1202816100.75,101317372.0,1175865495.37,0.4220074488187766,0.20810286787753607,0.13320124527898095,0.022919802890822807,300622,Low,49.30356600061895
300623,709391055.52,2580097596.44,1394317364.31,96578325.46,599248825.42,5810732305.93,2844685043.17,498077182.34,2106360178.68,0.5404126441704643,0.23225820071567801,0.08571676616933455,0.3505216590985349,300623,Medium,51.37069859778716
300625,476956783.65,2133438802.97,998375585.31,52000000.0,362330808.24,2081821671.86,2078017616.36,48086931.27,2351823361.37,0.4679654199221195,0.16983416994928213,0.023098487214342822,-0.1164227507505074,300625,Low,53.87158217354214
300626,68299677.06,601549998.11,448427353.96,182050898.75,196393998.26,515439957.17,751945485.42,-3268056.91,665814383.58,0.7454531715882411,0.3264799249888572,-0.006340325123304604,0.12936203236836644,300626,High,64.231972948685
300627,1246153212.94,3947463601.92,1412810806.03,120080694.46,442517350.09,3516956347.39,3251013405.18,583251057.52,2678341128.41,0.35790344091908166,0.11210169230560219,0.1658397204596644,0.2138160336245023,300627,Low,42.255492187475866
300631,318361148.98,1305238945.32,616145615.25,40065156.02,237922801.37,1245460188.78,533286878.2,53029851.95,756999521.77,0.4720558005560753,0.1822829469064528,0.04257852031540711,-0.29552547542820096,300631,Low,55.609539435740416
300632,901172282.97,1720459718.85,574241870.06,211037297.58,165348833.3,1768556573.23,802050599.61,49369372.4,894486715.75,0.33377234222248353,0.0961073551960423,0.02791506539699453,-0.10333984229435438,300632,Low,47.75137593459424
300633,1571009392.49,2974995087.77,1083288724.37,262207517.28,653076170.19,3108222479.41,2013856558.55,142397376.09,2120251604.73,0.3641312648963103,0.2195217642122339,0.04581312214080305,-0.050180387055313073,300633,Low,50.768457869228214
300634,1056003255.56,2753611747.94,622624684.15,103036977.24,208382919.82,2749190256.68,1652170804.63,213829775.03,1496407662.03,0.2261120089336453,0.07567621687258307,0.07777918407445067,0.10409138268424437,300634,Low,40.68987226112023
300636,176384468.01,1051029837.06,505841421.41,300799776.66,552510646.85,2308747885.83,758890499.03,106584102.17,722138705.43,0.4812816949373847,0.5256850256463832,0.04616532745916637,0.05089298402599268,300636,Low,60.91751346254204
300637,143293538.56,493349622.78,581100854.2,291770266.79,237000470.31,681263328.0,731396408.81,-46042709.56,691315141.33,1.1778682446852322,0.4803904966512682,-0.06758430649007428,0.05797828672302588,300637,Extreme,81.7660268896084
300638,1119659068.0,6282759569.73,3646681207.99,671617344.27,979719060.55,3604335176.04,8188852494.5,676838450.22,7715828997.07,0.5804266688095969,0.1559376973886179,0.18778454754133794,0.06130559627612609,300638,Medium,51.00357284770864
300639,712357379.26,2225642938.29,441546426.82,21627740.3,65662916.94,4109445878.44,815528791.93,-950350169.79,1104453848.02,0.19839050515409618,0.029502898156004286,-0.23125993087680363,-0.2615999361204345,300639,Low,44.305286969727334
300640,56269334.08,333952609.98,162293877.21,30020915.07,6484728.06,804468817.08,906712061.13,9096896.73,721054661.2,0.48597876572882476,0.019418108636397126,0.011307954437586813,0.2574803408399351,300640,Low,47.207313418435646
300641,1352387139.84,2312401904.11,274020225.99,130211261.11,223457743.44,2799876256.3,3480231502.0,1189883845.16,1537816590.44,0.11850025962310615,0.09663447476099733,0.4249772976511526,1.2630992041802829,300641,Low,20.346437216439305
300642,308738859.31,918716063.66,131157247.15,5993515.26,111464669.82,1507492840.59,436781430.69,28376746.48,542809310.94,0.14276146062744682,0.12132657110178824,0.018823801822431183,-0.19533172720708902,300642,Low,43.79873032287822
300643,254026151.62,850798249.9,281681903.17,32914.96,227858894.68,1145395338.59,1083453943.95,125403409.97,1067619007.47,0.33107955170700926,0.2678177754911717,0.10948482654414642,0.014832010641628614,300643,Low,48.742390168469626
300644,142666130.78,1642957625.15,1204708080.37,265039000.93,435150750.59,965806570.71,2387383742.88,87096147.28,1828937731.14,0.7332557224414181,0.2648581703683753,0.09017970049217247,0.3053389966381816,300644,High,58.3112434537658
300645,427092915.74,1652675197.75,1095241001.94,579281256.08,376130247.72,1086570647.2,1194848876.33,34811932.81,1224652724.77,0.6627079558228338,0.22758872900862473,0.032038351946748596,-0.024336571370138803,300645,Medium,60.01336381493331
300647,185503584.23,807865892.28,1125125617.72,585683888.96,179790566.18,567897099.8,697664479.17,-396840470.26,635339910.01,1.39271335560982,0.22255001467209612,-0.698789394064097,0.09809641764676644,300647,Extreme,81.36418685862932
300648,133060368.78,1172525820.63,1210801685.62,638673351.5,332913962.88,769306957.57,1090991904.2,-83676471.01,906700365.36,1.0326439420919824,0.2839288969356127,-0.10876863934041074,0.2032551721392857,300648,Extreme,71.04498896475693
300650,497304079.76,1193566025.75,649967172.58,126420664.64,320798576.27,1246000643.55,2573607712.2,51495980.37,2644590150.77,0.5445590428661714,0.2687732135039786,0.04132901586895011,-0.02684061972677804,300650,Medium,57.29128242412864
300652,282634682.48,1104898587.49,426985780.66,10010008.25,273207659.43,1390712865.9,740098633.47,120167987.22,651881134.6,0.3864479378419556,0.24726944402259243,0.08640747501982249,0.13532758379966162,300652,Low,49.2617115223313
300655,818722101.19,2421250268.0,483795595.08,100467890.02,154127899.74,2513128723.68,1435111214.77,-191395454.11,1299415109.42,0.19981230419423954,0.06365632738465844,-0.07615823746176348,0.10442860358193656,300655,Low,41.54149127462428
300656,62239335.99,429833782.6,336396047.68,141097840.0,81556296.19,1019179300.72,409439142.53,-115223432.64,399509326.59,0.7826189129323219,0.18973914915825882,-0.11305511459916848,0.024855029104716146,300656,High,62.97349582587897
300657,334838338.58,3315001631.56,3942318031.95,767316073.62,721200276.46,1151399739.04,5875096444.06,110995540.06,3478296700.8,1.1892356234210335,0.21755653740677403,0.09640052563547089,0.6890728277172967,300657,Extreme,66.81524071974061
300658,184511722.24,915352636.1,983217146.72,424014554.28,269549540.27,1323607016.21,1484614931.8,30169459.31,1258609834.13,1.074140290794537,0.29447617195757153,0.022793366112841298,0.17956724279547945,300658,Extreme,72.22060644199956
300659,603063869.72,1171425000.74,584415754.31,278102491.24,65532428.62,1350222513.14,785249229.96,-125145591.03,918584003.86,0.4988930182818525,0.05594248763565961,-0.09268516101021644,-0.1451525101021913,300659,Low,52.81687784036898
300660,1230513654.6,4476354588.03,2460476871.74,808623930.37,835101003.64,3369497239.97,3519257596.26,325735371.82,3076707472.65,0.54966085088957,0.1865582779954704,0.09667180253363264,0.1438388691625685,300660,Medium,52.29859872160736
300661,814948937.42,3690613913.52,868871650.4,36578797.5,1164817206.32,4609226482.2,3346983120.66,491161232.46,2615716404.14,0.23542740334257709,0.3156161098436415,0.10656044660785838,0.2795665139242904,300661,Low,44.49354854192898
300663,221284767.5,1394007018.94,697098279.0,223576364.57,458459788.08,813910022.25,842565148.09,-540852724.71,1169408900.72,0.5000679835386138,0.3288791102562825,-0.6645116903891277,-0.27949483916939893,300663,Medium,61.018965654259475
300664,215533573.17,3470028860.44,2389265680.13,570900076.37,211479445.08,4207534158.67,1909719320.2,141133157.02,2076713711.85,0.6885434606520942,0.060944578153504,0.03354296167249945,-0.08041281313698082,300664,Medium,57.14547236295775
300665,105256769.22,950710336.81,942298969.52,324440212.56,193482452.14,422825536.06,518478931.48,-139031000.47,825040833.39,0.9911525446139322,0.2035135673282025,-0.3288141056132219,-0.37157179318067396,300665,High,73.53813345342977
300666,1155079340.99,3880879521.83,2741310678.8,398225464.08,1450613954.01,4501834620.36,3604962847.84,273677989.27,2601608568.67,0.7063632517783895,0.3737848458964719,0.06079254622821188,0.3856668874991202,300666,High,60.15903617006698
300669,54024544.85,450385459.41,121315107.02,45350000.0,50706193.31,878527226.74,323599202.97,27707609.07,375807653.63,0.26935840064402045,0.11258399277903988,0.03153870275918046,-0.13892332994208148,300669,Low,46.49611756923791
300670,152884045.0,516841133.0,846197425.9,360317602.83,38657588.6,641049436.36,337398591.38,9316038.09,442813319.29,1.6372486086551474,0.07479588239351685,0.014532479964257088,-0.23805681382624252,300670,Extreme,88.00461145864833
300671,165238494.43,1459025411.18,880121406.96,536348939.64,416451501.02,1635527366.23,681675496.81,-241509185.41,701684939.75,0.6032255505736489,0.28543128709676896,-0.14766441112305861,-0.02851627818480631,300671,Medium,60.517711476476755
300672,1153980062.23,5248399813.33,3152115092.03,1954435433.34,1064843527.33,4098571202.09,1977891796.4,96142749.62,4231262884.84,0.600585931739459,0.2028891786455535,0.023457625811398267,-0.532552845277825,300672,Medium,62.8288952258159
300673,674823930.02,1578154320.84,280205054.88,10687848.37,343156339.06,1951631535.39,1659040277.36,185887092.86,1411284136.89,0.17755237949787828,0.21744156102386053,0.09524702254970156,0.17555369184264463,300673,Low,41.625897928363884
300674,2709800796.57,4673615341.48,1490997324.28,11000000.0,1024946636.73,4274611426.44,3958028236.86,384317197.0,5203702275.14,0.3190243987447722,0.21930487681201186,0.08990693156876453,-0.2393822652443133,300674,Low,50.199503245867476
300675,206923519.96,766758161.46,606515442.35,328254809.77,60051.15,605162832.44,372244100.6,2924729.5,416144135.74,0.7910126984434329,7.831824037667284e-05,0.004832962870848446,-0.10549237961009741,300675,High,59.66643863364217
300676,3934561457.23,6875791256.55,2841874046.23,24911943.67,601619662.47,9134857139.18,3866920764.06,-912101083.16,4349637250.83,0.4133159283337435,0.0874982442052595,-0.09984842338124136,-0.11097856187384081,300676,Low,50.6967195738822
300677,12014011946.78,21954767516.54,14682518276.02,12666208536.46,1265414044.64,17404080149.52,9523317123.49,1491689053.6,6918724492.0,0.6687621841114315,0.057637323815279695,0.08570915789773241,0.3764556074608325,300677,Medium,50.596513596673304
300678,476092459.93,977473204.65,321279947.23,12510313.96,91525615.7,856524656.94,507001294.95,7202833.5,591402263.43,0.3286841477614105,0.09363491015876207,0.008409370870574438,-0.1427132997268109,300678,Low,48.418295912315116
300679,936758876.24,4181051855.43,1977254307.08,286869.71,762916853.55,4925796482.73,4661219937.52,633205689.72,3129067006.69,0.4729083435098055,0.18247007689205946,0.128548893958579,0.48965168452904034,300679,Low,45.638763033340766
300680,342142582.75,2185655979.55,1781577349.41,693278197.05,463080190.1,1927733863.84,2397327061.91,229540824.52,1827024616.21,0.8151224923223301,0.21187240555366016,0.11907288076724458,0.3121482002158468,300680,High,58.65218088717182
300681,903518918.33,3196952481.8,1909967843.98,80986855.95,957323390.3,2051586667.1,2429755341.86,71002115.8,1963149590.82,0.5974339170986422,0.29944873930718924,0.034608392098962285,0.23768221903308998,300681,Medium,57.16720400283404
300682,1927299576.86,5787934689.44,2515502049.38,362364296.92,91368847.87,6818402052.61,4479343609.52,-484827942.65,4727289210.1,0.4346113396838247,0.01578608826334912,-0.0711058014633229,-0.052449848012314636,300682,Low,48.95749087722162
300683,419151366.14,1306333167.96,363260898.75,7218533.77,108980649.25,2391790341.35,648974123.98,-73769864.46,602284306.91,0.2780767630031752,0.08342485050746028,-0.030842947721898575,0.07752122466803202,300683,Low,44.652711906101445
300684,338384428.98,1839584644.83,479405932.16,14440345.52,159410170.08,2033761214.6,1566285115.53,200549430.95,1257911746.32,0.2606055304426087,0.08665552331500977,0.09861011681720169,0.2451470622737575,300684,Low,40.06783045298589
300686,483714690.65,1224463598.94,1017947344.5,200144375.0,149099579.37,1035272349.02,1541934524.69,-153868163.09,1386513555.09,0.8313414505594302,0.12176726159852633,-0.14862578261232734,0.11209480717259314,300686,High,61.86347698502013
300687,519519209.77,2094758213.92,906332496.29,215038333.34,161160358.72,2669614341.06,2395451665.47,143108969.22,2254023152.31,0.4326668778607846,0.07693506470057684,0.05360660789796964,0.06274492478706754,300687,Low,47.93576850801804
300690,286876719.25,1358006816.75,418571253.75,20000000.0,206679698.46,1471799226.57,943552669.35,85745239.68,749243092.96,0.3082247074073828,0.15219341752247503,0.05825878838095849,0.2593411647244556,300690,Low,44.00169530351484
300691,207132413.7,1727557016.25,1035040537.43,249196540.9,429589204.36,1606909658.57,1880165215.37,32908721.75,1647075742.32,0.5991353846466715,0.24866861140855848,0.020479509581942335,0.14151715495589787,300691,Medium,57.26361753550657
300692,236211335.75,1776264934.33,1174724204.71,275506731.93,9765972.96,2262695042.74,957462127.2,61278939.71,814138656.4,0.6613451529701572,0.005498038480213362,0.027082279561542046,0.17604307285168738,300692,Medium,52.54031783355463
300693,524614310.84,2781262061.44,1750721823.1,112628333.32,701379635.37,1817965576.66,3036170730.45,424365518.91,2650974131.7,0.6294702852249611,0.2521803483008934,0.23342879774965386,0.1453037938559527,300693,Medium,52.899859381970295
300694,248591956.64,1206149901.68,592304917.36,205809166.68,470662764.01,1382525613.46,1521853831.01,54259323.4,1601095748.69,0.4910707338573764,0.390219128944447,0.03924652308191747,-0.04949230409538904,300694,Low,59.00136020323842
300695,892539630.14,1986172519.72,366389740.35,5000.0,177023144.66,2560613585.9,665469522.32,132044571.18,806229205.87,0.18447024954390753,0.08912777863070816,0.0515675508038786,-0.1745901568997448,300695,Low,43.21901475098541
300697,241082725.18,1545851087.2,695197581.22,557575327.48,396408660.58,1123172042.12,2592742987.25,131638845.65,2392422318.91,0.4497183376693879,0.25643392423911604,0.11720274429332322,0.08373131564466732,300697,Low,51.13501647227979
300698,63014822.39,701594493.02,529118541.14,64528494.68,67858282.14,482143188.5,560876751.7,41307526.85,520677190.88,0.7541657558662118,0.09672008947491212,0.08567481162289613,0.07720630272291841,300698,High,57.12904159505757
300699,1384247258.62,4138181762.03,1383401052.26,48781421.1,713740155.02,5514651551.63,2449934877.27,686139077.14,2517697305.78,0.3343016647923574,0.1724767533337811,0.12442111178125,-0.026914446130769862,300699,Low,46.4995854438917
300700,323290578.41,765613893.68,621923411.87,210183944.44,155246997.17,939966052.76,359301962.48,-247318376.54,848097648.65,0.8123199134757897,0.2027745296311039,-0.2631141580207125,-0.5763436403202672,300700,High,70.20239704825396
300701,129177247.52,428260564.52,103828057.99,608663.84,104889048.93,938934760.57,446371037.02,49035260.5,294958084.14,0.2424413233246723,0.24491876586292977,0.052224353127827666,0.5133371859309094,300701,Low,41.95722815880863
300702,592871901.73,3129164556.4,2863360342.45,1607829880.03,1880660285.71,3497773912.94,2630808243.4,55935067.07,2527270111.47,0.9150558530370806,0.6010103501471451,0.01599161880162364,0.0409683679872971,300702,High,76.66746019487749
300703,560783310.85,1186910560.19,740292542.02,124358098.57,278176194.94,888133668.9,1939388003.74,130354204.65,1358782668.61,0.6237138389783088,0.2343699721531416,0.1467731820272623,0.4272981607308434,300703,Medium,51.62835331518781
300706,341129919.85,1120289265.75,1022546598.21,729166183.83,450250146.9,724874911.76,1183014346.13,-25394365.55,957927296.54,0.912752294850773,0.40190525845891334,-0.035032755497555225,0.23497299889355563,300706,High,70.08047031806048
300707,566851533.84,1167329663.76,350722183.04,30024395.16,291764778.37,1150465629.36,865718875.77,20001535.9,819145374.47,0.3004482743206529,0.24994205786754178,0.01738560056863827,0.05685620983959501,300707,Low,49.25879756369623
300708,1552985290.85,2721772941.77,1911901882.26,525000000.0,239521565.66,2716839996.15,2759555124.38,195593118.26,2480924742.72,0.7024472368428604,0.08800203793055433,0.07199287353586245,0.11230908252159219,300708,High,55.350555389937185
300709,765587552.76,1899470223.12,1017957736.9,39104953.23,396685831.07,2157192319.7,2159144478.85,129751416.09,2195581038.39,0.535916659555705,0.20884024726558675,0.06014828390824444,-0.016595406365286596,300709,Medium,54.96075293425757
300710,88148158.77,405153434.99,173421928.9,51237923.55,39698296.36,472629194.31,346425444.45,-196798051.21,358198623.39,0.4280401297949761,0.09798336366315105,-0.4163899597808575,-0.03286773921289357,300710,Low,50.61946537755699
300712,459101296.12,3245551766.25,2758740708.91,802821699.85,418139056.26,1291069346.6,2040324789.89,-339697.24,2034201308.73,0.8500066884151181,0.1288345053091325,-0.0002631130859814653,0.0030102631109912717,300712,High,63.690960654071944
300713,62830140.33,442590427.33,348293752.44,35680670.54,103409144.24,554976673.79,253697376.31,-98966738.22,270716400.15,0.786943708975225,0.23364523463336695,-0.17832594214121592,-0.06286661550822183,300713,High,65.07810829017315
300715,680570666.21,2887236546.69,2375609543.72,882429637.36,112226859.0,1776696727.6,2380101666.63,-544947943.46,2800645745.14,0.8227969912764709,0.03886999114383602,-0.30671973162022276,-0.15015968343721295,300715,High,62.157256351262156
300716,10991051.07,172573458.16,718119832.2,109514368.75,19847921.62,28017239.42,222355237.83,-270562425.55,1165481751.18,4.16124147859517,0.11501143821084105,-9.656998018043849,-0.8092160279602191,300716,Extreme,100.0
300717,193534426.01,407854245.16,203802303.88,92570000.0,60473577.73,704534917.22,318734146.26,50597398.0,327052453.92,0.49969396248419323,0.1482725224700711,0.07181673578316107,-0.025434169841253535,300717,Low,52.15655524011108
300718,271149495.29,1135240392.04,343566740.56,140646737.79,204080584.93,1626538328.67,1137451140.06,235757382.37,1105454895.33,0.3026378756155943,0.17976860791860308,0.14494425259734017,0.028943962223305832,300718,Low,44.66030552926634
300719,180455071.07,1449857690.13,610453283.28,336542045.14,300245309.87,1044907151.11,632785358.24,12704783.92,850860924.49,0.42104358754359145,0.20708605535145921,0.012158768275730305,-0.25629989575642215,300719,Low,55.06748876076519
300721,215774621.98,745427432.73,1250307719.52,869542555.56,310231075.6,1217953134.51,1767896863.21,-2645784.89,1814118621.21,1.6773030675044551,0.4161787747250352,-0.0021723207691931737,-0.025478906097755903,300721,Extreme,95.97835045423709
300723,468972336.23,1257881857.57,1732380970.57,1000130555.56,287131675.14,1878454901.15,1450230295.28,-566706862.56,2503447004.47,1.377220730344777,0.22826601195654925,-0.3016877659469274,-0.42070661264625986,300723,Extreme,86.23033833571964
300724,4068628264.06,30880888387.73,22406900663.12,19977.78,14006876358.84,11086752866.61,18887205249.05,2766236605.45,8733427188.69,0.7255911935494382,0.4535775066757923,0.24950827701599457,1.1626338481998666,300724,High,51.86946654797809
300725,290200624.44,2716938169.24,749233996.89,230268042.15,840165143.36,2987552996.36,1688619647.07,219539833.88,1725203986.49,0.2757640955442062,0.30923233839915343,0.07348483328914492,-0.02120580505638203,300725,Low,49.37866854464022
300726,645135488.37,4629442422.8,489138258.19,10000000.0,930230716.77,4924925113.68,1585507562.63,334172685.82,1706207368.44,0.10565813623277708,0.2009379600853473,0.06785335372750463,-0.07074158044479482,300726,Low,42.204275050377326
300729,2540489654.96,4143121550.29,2542465511.78,584672180.68,567025034.31,3653398672.96,5670453707.45,335894209.09,3901707615.76,0.6136594065414371,0.1368593770246279,0.09194020120937335,0.4533261499517748,300729,Medium,49.99950009210673
300730,100672908.46,633896212.55,448146300.22,173029600.0,292662215.75,309511765.67,310101604.67,-64463458.69,233986828.68,0.7069710961313742,0.4616879071933493,-0.20827466300176334,0.3252951305823049,300730,High,64.49837925795191
300731,123588136.42,718441074.59,480168871.21,111443152.6,146559489.89,602041472.69,958126136.62,18401967.43,558570814.06,0.6683483004977447,0.20399653510016608,0.03056594647504532,0.7153172212056913,300731,Medium,52.23304151850345
300732,691955512.09,4870692916.65,2549296057.89,32800000.0,694187434.73,2614631725.9,1500757368.7,-230880387.36,2307927505.84,0.5233949463690216,0.14252334249137047,-0.08830321497017983,-0.3497380810695005,300732,Medium,57.762312764049916
300733,148743537.49,1587264117.55,1418876413.62,206779513.18,473124379.92,1625199754.87,1753373641.95,61224438.71,1519609636.73,0.8939132422460904,0.29807539570054964,0.037671946803177654,0.1538316154160679,300733,High,66.78916733565633
300735,2388589554.49,4901780190.98,2596811954.06,712774607.37,307692235.91,4937688894.89,6881412192.92,342406804.29,5402448971.14,0.5297691558749448,0.06277152869404451,0.06934556056060069,0.2737579252817849,300735,Medium,47.99114462676659
300737,3415245423.59,9919187229.1,6123793504.12,1377572651.3,501975812.22,4893915983.74,6828803327.7,31623761.12,7944393327.05,0.617368476134272,0.05060654674884546,0.006461852067969642,-0.14042481954556668,300737,Medium,56.028919846505715
300738,242894388.62,1702552649.69,3457857944.51,1482061529.46,55386952.36,3342382617.36,2164819767.1,127264723.25,1334794540.87,2.0309844427657526,0.03253171193859105,0.03807604868126102,0.6218374445021341,300738,Extreme,89.5725504193845
300740,476961197.2,2150179930.58,903117229.08,352934871.9,829648510.18,2096565253.21,4237228933.3,111634414.15,4493106430.4,0.42001937430249797,0.3858507366665852,0.053246334202610324,-0.05694890629982693,300740,Low,56.485180353672575
300741,4089448165.0,5680317565.0,506839596.0,91000000.0,414897938.0,6785881777.0,1356793620.0,-310595257.0,1484627926.0,0.08922733459885354,0.07304132792793953,-0.045770802853172074,-0.0861052818428528,300741,Low,40.36390605459262
300743,286531920.98,657250654.47,349931907.2,115065224.5,144213553.5,629953341.36,763246752.25,92364405.75,644112920.16,0.5324177386817232,0.21941941406858284,0.1466210268058828,0.184957991621107,300743,Medium,50.942911925808126
300745,930632012.13,3388599750.83,1937427532.44,187207616.03,518079688.76,2301955870.96,2236755851.55,-122234285.94,1417357507.31,0.5717487088775972,0.15288901813591355,-0.05310018644667754,0.578116911233733,300745,Medium,50.19351760738842
300746,302403216.82,2591708232.37,2455814540.16,347476622.17,78022697.06,748167661.36,1057380418.02,-438505513.99,2273849333.97,0.9475659757866605,0.03010473790433261,-0.5861059447462563,-0.5349821985901416,300746,High,69.52941970710954
300747,975082058.66,3698393946.14,1727210757.07,200063310.0,785313374.23,3270944563.31,3197308169.15,141013259.57,3679715777.57,0.4670164353023245,0.21233902760673418,0.04311086808126856,-0.131099149385546,300747,Low,54.55218854106184
